codigo_ine,municipio,provincia,municipio_nombre_humano,num_colegios,num_universidades
37196,Monforte de la Sierra,Salamanca,Monforte de la Sierra,0,0
27031,Monforte de Lemos,Lugo,Monforte de Lemos,15,0
44152,Monforte de Moyuela,Teruel,Monforte de Moyuela,0,0
3088,Monforte del Cid,Alicante,Monforte del Cid,6,0
8128,Monistrol de Calders,Barcelona,Monistrol de Calders,2,0
8127,Monistrol de Montserrat,Barcelona,Monistrol de Montserrat,3,0
37197,Monleón,Salamanca,Monleón,0,0
37198,Monleras,Salamanca,Monleras,1,0
3089,Monóvar/Monòver,Alicante,Monóvar/Monòver,10,0
50172,Monreal de Ariza,Zaragoza,Monreal de Ariza,0,0
44153,Monreal del Campo,Teruel,Monreal del Campo,5,0
16128,Monreal del Llano,Cuenca,Monreal del Llano,0,0
31172,Monreal/Elo,Navarra,Monreal/Elo,0,0
10125,Monroy,Cáceres,Monroy,0,0
44154,Monroyo,Teruel,Monroyo,1,0
37199,Monsagro,Salamanca,Monsagro,0,0
5133,Monsalupe,Ávila,Monsalupe,0,0
43091,Mont-ral,Tarragona,Mont-ral,0,0
17110,Mont-ras,Girona,Mont-ras,0,0
43092,Mont-roig del Camp,Tarragona,Mont-roig del Camp,0,0
17109,Montagut i Oix,Girona,Montagut i Oix,0,0
44155,Montalbán,Teruel,Montalbán,3,0
14040,Montalbán de Córdoba,Córdoba,Montalbán de Córdoba,4,0
16129,Montalbanejo,Cuenca,Montalbanejo,0,0
16130,Montalbo,Cuenca,Montalbo,0,0
2050,Montalvos,Albacete,Montalvos,0,0
49123,Montamarta,Zamora,Montamarta,0,0
12078,Montán,Castellón,Montán,0,0
10126,Montánchez,Cáceres,Montánchez,3,0
12079,Montanejos,Castellón,Montanejos,2,0
22157,Montanuy,Huesca,Montanuy,1,0
19193,Montarrón,Guadalajara,Montarrón,0,0
46173,Montaverner,Valencia,Montaverner,5,0
43086,Montblanc,Tarragona,Montblanc,7,0
43088,Montbrió del Camp,Tarragona,Montbrió del Camp,3,0
8125,Montcada i Reixac,Barcelona,Montcada i Reixac,0,0
8130,Montclar,Barcelona,Montclar,0,0
31173,Monteagudo,Navarra,Monteagudo,0,0
16131,Monteagudo de las Salinas,Cuenca,Monteagudo de las Salinas,0,0
42119,Monteagudo de las Vicarías,Soria,Monteagudo de las Vicarías,0,0
44156,Monteagudo del Castillo,Teruel,Monteagudo del Castillo,0,0
47092,Montealegre de Campos,Valladolid,Montealegre de Campos,0,0
2051,Montealegre del Castillo,Albacete,Montealegre del Castillo,2,0
45104,Montearagón,Toledo,Montearagón,0,0
29903,Montecorto,Málaga,Montecorto,0,0
32049,Montederramo,Ourense,Montederramo,0,0
18135,Montefrío,Granada,Montefrío,4,0
10127,Montehermoso,Cáceres,Montehermoso,3,0
29074,Montejaque,Málaga,Montejaque,2,0
18136,Montejícar,Granada,Montejícar,3,0
37200,Montejo,Salamanca,Montejo,1,0
40129,Montejo de Arévalo,Segovia,Montejo de Arévalo,0,0
28088,Montejo de la Sierra,Madrid,Montejo de la Sierra,1,0
40130,Montejo de la Vega de la Serrezuela,Segovia,Montejo de la Vega de la Serrezuela,0,0
42120,Montejo de Tiermes,Soria,Montejo de Tiermes,0,0
25139,Montellà i Martinet,Lleida,Montellà i Martinet,0,0
41064,Montellano,Sevilla,Montellano,0,0
14041,Montemayor,Córdoba,Montemayor,5,0
47093,Montemayor de Pililla,Valladolid,Montemayor de Pililla,1,0
37201,Montemayor del Río,Salamanca,Montemayor del Río,0,0
6086,Montemolín,Badajoz,Montemolín,1,0
42121,Montenegro de Cameros,Soria,Montenegro de Cameros,0,0
50173,Monterde,Zaragoza,Monterde,0,0
44157,Monterde de Albarracín,Teruel,Monterde de Albarracín,0,0
32050,Monterrei,Ourense,Monterrei,2,0
27032,Monterroso,Lugo,Monterroso,4,0
40131,Monterrubio,Segovia,Monterrubio,0,0
37202,Monterrubio de Armuña,Salamanca,Monterrubio de Armuña,1,0
9226,Monterrubio de la Demanda,Burgos,Monterrubio de la Demanda,0,0
6087,Monterrubio de la Serena,Badajoz,Monterrubio de la Serena,2,0
37203,Monterrubio de la Sierra,Salamanca,Monterrubio de la Sierra,0,0
46174,Montesa,Valencia,Montesa,0,0
45105,Montesclaros,Toledo,Montesclaros,0,0
3903,Montesinos (Los),Alicante,Los Montesinos,5,0
8131,Montesquiu,Barcelona,Montesquiu,2,0
25140,Montferrer i Castellbò,Lleida,Montferrer i Castellbò,0,0
43089,Montferri,Tarragona,Montferri,0,0
25138,Montgai,Lleida,Montgai,1,0
8126,Montgat,Barcelona,Montgat,10,0
13057,Montiel,Ciudad Real,Montiel,2,0
6088,Montijo,Badajoz,Montijo,14,0
14042,Montilla,Córdoba,Montilla,24,0
18137,Montillana,Granada,Montillana,1,0
46175,Montitxelvo/Montichelvo,Valencia,Montitxelvo/Montichelvo,1,0
23062,Montizón,Jaén,Montizón,1,0
8132,Montmajor,Barcelona,Montmajor,2,0
8133,Montmaneu,Barcelona,Montmaneu,0,0
43090,Montmell (El),Tarragona,El Montmell,0,0
8135,Montmeló,Barcelona,Montmeló,7,0
25142,Montoliu de Lleida,Lleida,Montoliu de Lleida,1,0
25141,Montoliu de Segarra,Lleida,Montoliu de Segarra,0,0
50174,Montón,Zaragoza,Montón,0,0
9227,Montorio,Burgos,Montorio,0,0
25143,Montornès de Segarra,Lleida,Montornès de Segarra,0,0
8136,Montornès del Vallès,Barcelona,Montornès del Vallès,0,0
14043,Montoro,Córdoba,Montoro,15,0
46176,Montroi/Montroy,Valencia,Montroi/Montroy,5,0
8137,Montseny,Barcelona,Montseny,2,0
46172,Montserrat,Valencia,Montserrat,5,0
7038,Montuïri,Illes Balears,Montuïri,3,0
14044,Monturque,Córdoba,Monturque,3,0
22158,Monzón,Huesca,Monzón,13,0
34108,Monzón de Campos,Palencia,Monzón de Campos,1,0
45106,Mora,Toledo,Mora,0,0
43093,Móra d'Ebre,Tarragona,Móra d'Ebre,8,0
44158,Mora de Rubielos,Teruel,Mora de Rubielos,2,0
43094,Móra la Nova,Tarragona,Móra la Nova,3,0
9228,Moradillo de Roa,Burgos,Moradillo de Roa,0,0
13058,Moral de Calatrava,Ciudad Real,Moral de Calatrava,5,0
40132,Moral de Hornuez,Segovia,Moral de Hornuez,0,0
47094,Moral de la Reina,Valladolid,Moral de la Reina,0,0
49124,Moral de Sayago,Zamora,Moral de Sayago,0,0
18138,Moraleda de Zafayona,Granada,Moraleda de Zafayona,4,0
10128,Moraleja,Cáceres,Moraleja,7,0
28089,Moraleja de Enmedio,Madrid,Moraleja de Enmedio,4,0
47095,Moraleja de las Panaderas,Valladolid,Moraleja de las Panaderas,0,0
5134,Moraleja de Matacabras,Ávila,Moraleja de Matacabras,0,0
49126,Moraleja de Sayago,Zamora,Moraleja de Sayago,1,0
49125,Moraleja del Vino,Zamora,Moraleja del Vino,1,0
47096,Morales de Campos,Valladolid,Morales de Campos,0,0
49128,Morales de Rey,Zamora,Morales de Rey,1,0
49129,Morales de Toro,Zamora,Morales de Toro,1,0
49130,Morales de Valverde,Zamora,Morales de Valverde,0,0
49127,Morales del Vino,Zamora,Morales del Vino,1,0
49131,Moralina,Zamora,Moralina,0,0
28090,Moralzarzal,Madrid,Moralzarzal,9,0
36032,Moraña,Pontevedra,Moraña,1,0
37204,Morasverdes,Salamanca,Morasverdes,0,0
50175,Morata de Jalón,Zaragoza,Morata de Jalón,2,0
50176,Morata de Jiloca,Zaragoza,Morata de Jiloca,0,0
28091,Morata de Tajuña,Madrid,Morata de Tajuña,5,0
30028,Moratalla,Murcia,Moratalla,5,0
19194,Moratilla de los Meleros,Guadalajara,Moratilla de los Meleros,0,0
34109,Moratinos,Palencia,Moratinos,0,0
10129,Morcillo,Cáceres,Morcillo,1,0
33038,Morcín,Asturias,Morcín,1,0
1039,Moreda de Álava/Moreda Araba,Álava,Moreda de Álava/Moreda Araba,0,0
18909,Morelábor,Granada,Morelábor,0,0
43095,Morell (El),Tarragona,El Morell,4,0
12080,Morella,Castellón,Morella,6,0
19195,Morenilla,Guadalajara,Morenilla,0,0
31174,Morentin,Navarra,Morentin,0,0
6089,Morera (La),Badajoz,La Morera,1,0
43096,Morera de Montsant (La),Tarragona,La Morera de Montsant,0,0
49132,Moreruela de los Infanzones,Zamora,Moreruela de los Infanzones,0,0
49133,Moreruela de Tábara,Zamora,Moreruela de Tábara,0,0
50177,Morés,Zaragoza,Morés,1,0
48066,Morga,Bizkaia,Morga,0,0
14045,Moriles,Córdoba,Moriles,4,0
37205,Morille,Salamanca,Morille,0,0
37206,Moríñigo,Salamanca,Moríñigo,0,0
37207,Moriscos,Salamanca,Moriscos,0,0
42123,Morón de Almazán,Soria,Morón de Almazán,0,0
41065,Morón de la Frontera,Sevilla,Morón de la Frontera,24,0
37208,Moronta,Salamanca,Moronta,0,0
50178,Moros,Zaragoza,Moros,0,0
36033,Mos,Pontevedra,Mos,0,0
44159,Moscardón,Teruel,Moscardón,0,0
44160,Mosqueruela,Teruel,Mosqueruela,2,0
28092,Móstoles,Madrid,Móstoles,104,1
16132,Mota de Altarejos,Cuenca,Mota de Altarejos,0,0
16133,Mota del Cuervo,Cuenca,Mota del Cuervo,8,0
47097,Mota del Marqués,Valladolid,Mota del Marqués,1,0
16134,Motilla del Palancar,Cuenca,Motilla del Palancar,5,0
2052,Motilleja,Albacete,Motilleja,1,0
18140,Motril,Granada,Motril,37,0
16135,Moya,Cuenca,Moya,0,0
35013,Moya,Las Palmas,Moya,3,0
50179,Moyuela,Zaragoza,Moyuela,0,0
37209,Mozárbez,Salamanca,Mozárbez,0,0
40134,Mozoncillo,Segovia,Mozoncillo,0,0
50180,Mozota,Zaragoza,Mozota,0,0
47098,Mucientes,Valladolid,Mucientes,0,0
34110,Mudá,Palencia,Mudá,0,0
47099,Mudarra (La),Valladolid,La Mudarra,0,0
19196,Muduex,Guadalajara,Muduex,0,0
50181,Muel,Zaragoza,Muel,2,0
50182,Muela (La),Zaragoza,La Muela,0,0
49134,Muelas de los Caballeros,Zamora,Muelas de los Caballeros,0,0
49135,Muelas del Pan,Zamora,Muelas del Pan,1,0
31175,Mues,Navarra,Mues,0,0
49136,Muga de Sayago,Zamora,Muga de Sayago,2,0
15051,Mugardos,A Coruña,Mugardos,5,0
32051,Muíños,Ourense,Muíños,2,0
30029,Mula,Murcia,Mula,12,0
48068,Mundaka,Bizkaia,Mundaka,2,0
50183,Munébrega,Zaragoza,Munébrega,0,0
2053,Munera,Albacete,Munera,4,0
48069,Mungia,Bizkaia,Mungia,12,0
44161,Muniesa,Teruel,Muniesa,1,0
26098,Munilla,La Rioja,Munilla,0,0
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,Munitibar-Arbatzegi Gerrikaitz,1,0
8129,Muntanyola,Barcelona,Muntanyola,2,0
5135,Muñana,Ávila,Muñana,1,0
5136,Muñico,Ávila,Muñico,0,0
5138,Muñogalindo,Ávila,Muñogalindo,1,0
5139,Muñogrande,Ávila,Muñogrande,1,0
5140,Muñomer del Peco,Ávila,Muñomer del Peco,0,0
40135,Muñopedro,Segovia,Muñopedro,0,0
5141,Muñopepe,Ávila,Muñopepe,0,0
5142,Muñosancho,Ávila,Muñosancho,8,0
5143,Muñotello,Ávila,Muñotello,0,0
40136,Muñoveros,Segovia,Muñoveros,0,0
8139,Mura,Barcelona,Mura,1,0
27033,Muras,Lugo,Muras,0,0
31176,Murchante,Navarra,Murchante,3,0
30030,Murcia,Murcia,Murcia,215,3
50184,Murero,Zaragoza,Murero,0,0
24101,Murias de Paredes,León,Murias de Paredes,0,0
47100,Muriel,Valladolid,Muriel,0,0
42124,Muriel de la Fuente,Soria,Muriel de la Fuente,0,0
42125,Muriel Viejo,Soria,Muriel Viejo,0,0
31177,Murieta,Navarra,Murieta,0,0
50185,Murillo de Gállego,Zaragoza,Murillo de Gállego,1,0
26099,Murillo de Río Leza,La Rioja,Murillo de Río Leza,3,0
31178,Murillo el Cuende,Navarra,Murillo el Cuende,0,0
31179,Murillo el Fruto,Navarra,Murillo el Fruto,1,0
3091,Murla,Alicante,Murla,1,0
7039,Muro,Illes Balears,Muro,5,0
26100,Muro de Aguas,La Rioja,Muro de Aguas,0,0
3092,Muro de Alcoy,Alicante,Muro de Alcoy,6,0
26101,Muro en Cameros,La Rioja,Muro en Cameros,0,0
15053,Muros,A Coruña,Muros,30,0
33039,Muros de Nalón,Asturias,Muros de Nalón,0,0
18141,Murtas,Granada,Murtas,2,0
48908,Murueta,Bizkaia,Murueta,0,0
31180,Muruzábal,Navarra,Muruzábal,0,0
46177,Museros,Valencia,Museros,7,0
48071,Muskiz,Bizkaia,Muskiz,0,0
20057,Mutiloa,Gipuzkoa,Mutiloa,1,0
20056,Mutriku,Gipuzkoa,Mutriku,6,0
3090,Mutxamel,Alicante,Mutxamel,14,0
15052,Muxía,A Coruña,Muxía,4,0
48067,Muxika,Bizkaia,Muxika,0,0
48909,Nabarniz,Bizkaia,Nabarniz,0,0
4065,Nacimiento,Almería,Nacimiento,2,0
42127,Nafría de Ucero,Soria,Nafría de Ucero,0,0
26102,Nájera,La Rioja,Nájera,8,0
26103,Nalda,La Rioja,Nalda,1,0
25145,Nalec,Lleida,Nalec,0,0
45107,Nambroca,Toledo,Nambroca,3,0
46178,Nàquera/Náquera,Valencia,Nàquera/Náquera,0,0
16137,Narboneta,Cuenca,Narboneta,0,0
15054,Narón,A Coruña,Narón,3,0
5144,Narrillos del Álamo,Ávila,Narrillos del Álamo,0,0
5145,Narrillos del Rebollar,Ávila,Narrillos del Rebollar,0,0
42128,Narros,Soria,Narros,0,0
37211,Narros de Matalayegua,Salamanca,Narros de Matalayegua,0,0
5149,Narros de Saldueña,Ávila,Narros de Saldueña,0,0
5147,Narros del Castillo,Ávila,Narros del Castillo,0,0
5148,Narros del Puerto,Ávila,Narros del Puerto,0,0
25025,Naut Aran,Lleida,Naut Aran,2,0
33040,Nava,Asturias,Nava,1,0
21051,Nava (La),Huelva,La Nava,0,0
5152,Nava de Arévalo,Ávila,Nava de Arévalo,1,0
37213,Nava de Béjar,Salamanca,Nava de Béjar,0,0
37214,Nava de Francia,Salamanca,Nava de Francia,0,0
40138,Nava de la Asunción,Segovia,Nava de la Asunción,4,0
45108,Nava de Ricomalillo (La),Toledo,La Nava de Ricomalillo,1,0
9229,Nava de Roa,Burgos,Nava de Roa,0,0
6090,Nava de Santiago (La),Badajoz,La Nava de Santiago,2,0
37215,Nava de Sotrobal,Salamanca,Nava de Sotrobal,0,0
5153,Nava del Barco,Ávila,Nava del Barco,0,0
47101,Nava del Rey,Valladolid,Nava del Rey,1,0
37212,Navacarros,Salamanca,Navacarros,0,0
5151,Navacepedilla de Corneja,Ávila,Navacepedilla de Corneja,0,0
28093,Navacerrada,Madrid,Navacerrada,0,0
10130,Navaconcejo,Cáceres,Navaconcejo,4,0
5154,Navadijos,Ávila,Navadijos,0,0
5155,Navaescurial,Ávila,Navaescurial,0,0
40139,Navafría,Segovia,Navafría,0,0
45109,Navahermosa,Toledo,Navahermosa,0,0
5156,Navahondilla,Ávila,Navahondilla,0,0
12081,Navajas,Castellón,Navajas,0,0
26104,Navajún,La Rioja,Navajún,0,0
22160,Naval,Huesca,Naval,0,0
5157,Navalacruz,Ávila,Navalacruz,0,0
28094,Navalafuente,Madrid,Navalafuente,1,0
28095,Navalagamella,Madrid,Navalagamella,2,0
45110,Navalcán,Toledo,Navalcán,1,0
28096,Navalcarnero,Madrid,Navalcarnero,21,0
42129,Navaleno,Soria,Navaleno,1,0
37216,Navales,Salamanca,Navales,0,0
40140,Navalilla,Segovia,Navalilla,0,0
40141,Navalmanzano,Segovia,Navalmanzano,1,0
5158,Navalmoral,Ávila,Navalmoral,1,0
37217,Navalmoral de Béjar,Salamanca,Navalmoral de Béjar,0,0
10131,Navalmoral de la Mata,Cáceres,Navalmoral de la Mata,14,0
45111,Navalmoralejo,Toledo,Navalmoralejo,0,0
45112,Navalmorales (Los),Toledo,Los Navalmorales,3,0
5159,Navalonguilla,Ávila,Navalonguilla,0,0
5160,Navalosa,Ávila,Navalosa,1,0
5161,Navalperal de Pinares,Ávila,Navalperal de Pinares,1,0
5162,Navalperal de Tormes,Ávila,Navalperal de Tormes,0,0
13059,Navalpino,Ciudad Real,Navalpino,0,0
45113,Navalucillos (Los),Toledo,Los Navalucillos,1,0
5163,Navaluenga,Ávila,Navaluenga,3,0
10132,Navalvillar de Ibor,Cáceres,Navalvillar de Ibor,1,0
6091,Navalvillar de Pela,Badajoz,Navalvillar de Pela,4,0
37218,Navamorales,Salamanca,Navamorales,0,0
45114,Navamorcuende,Toledo,Navamorcuende,1,0
5164,Navaquesera,Ávila,Navaquesera,0,0
8140,Navarcles,Barcelona,Navarcles,4,0
50186,Navardún,Zaragoza,Navardún,0,0
40142,Navares de Ayuso,Segovia,Navares de Ayuso,0,0
40143,Navares de Enmedio,Segovia,Navares de Enmedio,0,0
40144,Navares de las Cuevas,Segovia,Navares de las Cuevas,0,0
1041,Navaridas,Álava,Navaridas,0,0
5165,Navarredonda de Gredos,Ávila,Navarredonda de Gredos,0,0
37219,Navarredonda de la Rinconada,Salamanca,Navarredonda de la Rinconada,0,0
28097,Navarredonda y San Mamés,Madrid,Navarredonda y San Mamés,0,0
5166,Navarredondilla,Ávila,Navarredondilla,0,0
46179,Navarrés,Valencia,Navarrés,4,0
26105,Navarrete,La Rioja,Navarrete,0,0
5167,Navarrevisca,Ávila,Navarrevisca,0,0
8141,Navàs,Barcelona,Navàs,5,0
9230,Navas de Bureba,Burgos,Navas de Bureba,0,0
13060,Navas de Estena,Ciudad Real,Navas de Estena,0,0
19197,Navas de Jadraque (Las),Guadalajara,Las Navas de Jadraque,0,0
2054,Navas de Jorquera,Albacete,Navas de Jorquera,1,0
41066,Navas de la Concepción (Las),Sevilla,Las Navas de la Concepción,3,0
40145,Navas de Oro,Segovia,Navas de Oro,2,0
40904,Navas de Riofrío,Segovia,Navas de Riofrío,0,0
40146,Navas de San Antonio,Segovia,Navas de San Antonio,0,0
23063,Navas de San Juan,Jaén,Navas de San Juan,5,0
10133,Navas del Madroño,Cáceres,Navas del Madroño,1,0
5168,Navas del Marqués (Las),Ávila,Las Navas del Marqués,3,0
28099,Navas del Rey,Madrid,Navas del Rey,2,0
31181,Navascués/Nabaskoze,Navarra,Navascués/Nabaskoze,0,0
37221,Navasfrías,Salamanca,Navasfrías,1,0
17111,Navata,Girona,Navata,2,0
5169,Navatalgordo,Ávila,Navatalgordo,0,0
5170,Navatejares,Ávila,Navatejares,0,0
25146,Navès,Lleida,Navès,1,0
10134,Navezuelas,Cáceres,Navezuelas,0,0
33041,Navia,Asturias,Navia,7,0
27034,Navia de Suarna,Lugo,Navia de Suarna,0,0
49137,Navianos de Valverde,Zamora,Navianos de Valverde,0,0
31182,Nazar,Navarra,Nazar,0,0
9231,Nebreda,Burgos,Nebreda,0,0
15055,Neda,A Coruña,Neda,2,0
19198,Negredo,Guadalajara,Negredo,0,0
15056,Negreira,A Coruña,Negreira,46,0
37222,Negrilla de Palencia,Salamanca,Negrilla de Palencia,0,0
27035,Negueira de Muñiz,Lugo,Negueira de Muñiz,0,0
9232,Neila,Burgos,Neila,0,0
5171,Neila de San Miguel,Ávila,Neila de San Miguel,0,0
42130,Nepas,Soria,Nepas,0,0
29075,Nerja,Málaga,Nerja,17,0
2055,Nerpio,Albacete,Nerpio,4,0
21052,Nerva,Huelva,Nerva,6,0
26106,Nestares,La Rioja,Nestares,1,0
18903,Nevada,Granada,Nevada,3,0
36034,Neves (As),Pontevedra,As Neves,4,0
21053,Niebla,Huelva,Niebla,5,0
40148,Nieva,Segovia,Nieva,0,0
26107,Nieva de Cameros,La Rioja,Nieva de Cameros,0,0
36035,Nigrán,Pontevedra,Nigrán,6,0
18143,Nigüelas,Granada,Nigüelas,4,0
50187,Nigüella,Zaragoza,Nigüella,0,0
5172,Niharra,Ávila,Niharra,0,0
4066,Níjar,Almería,Níjar,14,0
18144,Nívar,Granada,Nívar,1,0
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,Elortzibar Noáin (Valle de Elorz)/Noain,0,0
23064,Noalejo,Jaén,Noalejo,3,0
45115,Noblejas,Toledo,Noblejas,5,0
24102,Noceda del Bierzo,León,Noceda del Bierzo,0,0
45116,Noez,Toledo,Noez,1,0
27037,Nogais (As),Lugo,As Nogais,2,0
34112,Nogal de las Huertas,Palencia,Nogal de las Huertas,0,0
6092,Nogales,Badajoz,Nogales,1,0
32052,Nogueira de Ramuín,Ourense,Nogueira de Ramuín,0,0
44163,Noguera de Albarracín,Teruel,Noguera de Albarracín,0,0
44164,Nogueras,Teruel,Nogueras,0,0
44165,Nogueruelas,Teruel,Nogueruelas,0,0
15057,Noia,A Coruña,Noia,10,0
39047,Noja,Cantabria,Noja,1,0
42131,Nolay,Soria,Nolay,0,0
45117,Nombela,Toledo,Nombela,1,0
50188,Nombrevilla,Zaragoza,Nombrevilla,0,0
50189,Nonaspe,Zaragoza,Nonaspe,0,0
33042,Noreña,Asturias,Noreña,5,0
8142,Nou de Berguedà (La),Barcelona,La Nou de Berguedà,0,0
43097,Nou de Gaià (La),Tarragona,La Nou de Gaià,2,0
22162,Novales,Huesca,Novales,0,0
50190,Novallas,Zaragoza,Novallas,2,0
3093,Novelda,Alicante,Novelda,23,0
46180,Novelé/Novetlè,Valencia,Novelé/Novetlè,1,0
45118,Novés,Toledo,Novés,2,0
42132,Noviercas,Soria,Noviercas,0,0
50191,Novillas,Zaragoza,Novillas,2,0
3094,Nucia (La),Alicante,La Nucia,7,0
22163,Nueno,Huesca,Nueno,1,0
14046,Nueva Carteya,Córdoba,Nueva Carteya,4,0
47102,Nueva Villa de las Torres,Valladolid,Nueva Villa de las Torres,0,0
50192,Nuévalos,Zaragoza,Nuévalos,0,0
28100,Nuevo Baztán,Madrid,Nuevo Baztán,5,0
50193,Nuez de Ebro,Zaragoza,Nuez de Ebro,1,0
12082,Nules,Castellón,Nules,11,0
43098,Nulles,Tarragona,Nulles,2,0
45119,Numancia de la Sagra,Toledo,Numancia de la Sagra,4,0
45120,Nuño Gómez,Toledo,Nuño Gómez,0,0
10135,Nuñomoral,Cáceres,Nuñomoral,2,0
31183,Obanos,Navarra,Obanos,1,0
14047,Obejo,Córdoba,Obejo,2,0
44167,Obón,Teruel,Obón,0,0
45121,Ocaña,Toledo,Ocaña,0,0
19199,Ocentejo,Guadalajara,Ocentejo,0,0
31185,Ochagavía/Otsagabia,Navarra,Ochagavía/Otsagabia,2,0
26109,Ochánduri,La Rioja,Ochánduri,0,0
31184,Oco,Navarra,Oco,0,0
26108,Ocón,La Rioja,Ocón,0,0
25148,Odèn,Lleida,Odèn,20,0
8143,Òdena,Barcelona,Òdena,3,0
31186,Odieta,Navarra,Odieta,0,0
44168,Odón,Teruel,Odón,0,0
24103,Oencia,León,Oencia,0,0
17112,Ogassa,Girona,Ogassa,1,0
18145,Ogíjares,Granada,Ogíjares,13,0
4067,Ohanes,Almería,Ohanes,2,0
36036,Oia,Pontevedra,Oia,0,0
20063,Oiartzun,Gipuzkoa,Oiartzun,6,0
32053,Oímbra,Ourense,Oímbra,1,0
31187,Oiz,Navarra,Oiz,0,0
26110,Ojacastro,La Rioja,Ojacastro,0,0
29076,Ojén,Málaga,Ojén,3,0
30031,Ojós,Murcia,Ojós,1,0
44169,Ojos Negros,Teruel,Ojos Negros,1,0
5173,Ojos-Albos,Ávila,Ojos-Albos,0,0
1042,Okondo,Álava,Okondo,2,0
20058,Olaberria,Gipuzkoa,Olaberria,2,0
31188,Olaibar,Navarra,Olaibar,0,0
31189,Olazti/Olazagutía,Navarra,Olazti/Olazagutía,2,0
44171,Olba,Teruel,Olba,0,0
34113,Olea de Boedo,Palencia,Olea de Boedo,0,0
15058,Oleiros,A Coruña,Oleiros,8,1
31190,Olejua,Navarra,Olejua,0,0
8145,Olèrdola,Barcelona,Olèrdola,3,0
8146,Olesa de Bonesvalls,Barcelona,Olesa de Bonesvalls,2,0
8147,Olesa de Montserrat,Barcelona,Olesa de Montserrat,17,0
25149,Oliana,Lleida,Oliana,5,0
45122,Olías del Rey,Toledo,Olías del Rey,5,0
44172,Oliete,Teruel,Oliete,0,0
25150,Oliola,Lleida,Oliola,0,0
31191,Olite/Erriberri,Navarra,Olite/Erriberri,2,0
25151,Olius,Lleida,Olius,2,0
46181,Oliva,Valencia,Oliva,18,0
35014,Oliva (La),Las Palmas,La Oliva,2,0
6093,Oliva de la Frontera,Badajoz,Oliva de la Frontera,3,0
6094,Oliva de Mérida,Badajoz,Oliva de Mérida,1,0
10136,Oliva de Plasencia,Cáceres,Oliva de Plasencia,1,0
19200,Olivar (El),Guadalajara,El Olivar,0,0
41067,Olivares,Sevilla,Olivares,0,0
47103,Olivares de Duero,Valladolid,Olivares de Duero,0,0
16139,Olivares de Júcar,Cuenca,Olivares de Júcar,0,0
8148,Olivella,Barcelona,Olivella,3,0
6095,Olivenza,Badajoz,Olivenza,9,0
26111,Ollauri,La Rioja,Ollauri,0,0
46183,Olleria (L'),Valencia,L' Olleria,0,0
19201,Olmeda de Cobeta,Guadalajara,Olmeda de Cobeta,0,0
19202,Olmeda de Jadraque (La),Guadalajara,La Olmeda de Jadraque,0,0
16140,Olmeda de la Cuesta,Cuenca,Olmeda de la Cuesta,0,0
28101,Olmeda de las Fuentes,Madrid,Olmeda de las Fuentes,1,0
16141,Olmeda del Rey,Cuenca,Olmeda del Rey,0,0
16142,Olmedilla de Alarcón,Cuenca,Olmedilla de Alarcón,0,0
16143,Olmedilla de Eliz,Cuenca,Olmedilla de Eliz,0,0
9235,Olmedillo de Roa,Burgos,Olmedillo de Roa,0,0
47104,Olmedo,Valladolid,Olmedo,5,0
37223,Olmedo de Camaces,Salamanca,Olmedo de Camaces,0,0
49138,Olmillos de Castro,Zamora,Olmillos de Castro,0,0
9236,Olmillos de Muñó,Burgos,Olmillos de Muñó,0,0
44173,Olmos (Los),Teruel,Los Olmos,0,0
47105,Olmos de Esgueva,Valladolid,Olmos de Esgueva,0,0
34114,Olmos de Ojeda,Palencia,Olmos de Ojeda,0,0
47106,Olmos de Peñafiel,Valladolid,Olmos de Peñafiel,0,0
46182,Olocau,Valencia,Olocau,3,0
12083,Olocau del Rey,Castellón,Olocau del Rey,0,0
40149,Olombrada,Segovia,Olombrada,1,0
31192,Olóriz/Oloritz,Navarra,Olóriz/Oloritz,0,0
8149,Olost,Barcelona,Olost,2,0
17114,Olot,Girona,Olot,31,0
25152,Oluges (Les),Lleida,Les Oluges,0,0
4068,Olula de Castro,Almería,Olula de Castro,0,0
4069,Olula del Río,Almería,Olula del Río,8,0
8144,Olvan,Barcelona,Olvan,2,0
42134,Ólvega,Soria,Ólvega,4,0
22164,Olvena,Huesca,Olvena,0,0
11024,Olvera,Cádiz,Olvera,7,0
50194,Olvés,Zaragoza,Olvés,0,0
24104,Omañas (Las),León,Las Omañas,0,0
25153,Omellons (Els),Lleida,Els Omellons,0,0
25154,Omells de na Gaia (Els),Lleida,Els Omells de na Gaia,1,0
42135,Oncala,Soria,Oncala,0,0
12084,Onda,Castellón,Onda,24,0
3095,Ondara,Alicante,Ondara,5,0
48073,Ondarroa,Bizkaia,Ondarroa,7,0
3096,Onil,Alicante,Onil,6,0
33043,Onís,Asturias,Onís,0,0
45123,Ontígola,Toledo,Ontígola,3,0
46184,Ontinyent,Valencia,Ontinyent,25,1
22165,Ontiñena,Huesca,Ontiñena,1,0
2056,Ontur,Albacete,Ontur,2,0
24105,Onzonilla,León,Onzonilla,1,0
9238,Oña,Burgos,Oña,1,0
20059,Oñati,Gipuzkoa,Oñati,7,1
9239,Oquillas,Burgos,Oquillas,0,0
